FIPS,White,Black,Asian,Hispanic,AIAN
1001,0.7325907660913188,0.20232973386616784,0.011308562197092083,0.03135787773148542,0.004234333815151773
1003,0.8322151125915251,0.08512859898087304,0.010812583327220873,0.04689623630629037,0.006761100588090626
1005,0.4523649050469809,0.4780953891289696,0.004480038060500337,0.047179161876065495,0.0037267573246639973
1007,0.7417575023549994,0.20988651146099674,0.0021531422419593595,0.029157134526532992,0.004171713093796259
1009,0.8671999188284236,0.015321135049210267,0.003483613488010282,0.09622213954746846,0.0047688301146548515
1011,0.21000289659167712,0.6869749927585208,0.0014482958385632905,0.08950468282321135,0.0027034855653181424
1013,0.5091071334838067,0.4454884258044197,0.014015012335310483,0.01674452784630728,0.003831819851976274
1015,0.7139066136498312,0.21216753549007653,0.008261694763871832,0.04115388909404763,0.00400202677750964
1017,0.5481709421373518,0.39989071666858395,0.01043943402737835,0.02812607845392845,0.002300701714022777
1019,0.9127387769812983,0.040967522325898044,0.004765528012494494,0.018581554603339875,0.0061271074446357775
1021,0.8003954325321011,0.09934686986270938,0.004220909050517617,0.08024170258141912,0.0036433109699204693
1023,0.5639163047769443,0.4128701144887485,0.0020529016975917884,0.011606790367153574,0.0018949861823924202
1025,0.5181270845064322,0.44873738467535845,0.004114869840169792,0.013773985359726253,0.005024472646944168
1027,0.8061955605507165,0.1362039898847991,0.0023180668727170554,0.031469513908401234,0.004706378196122506
1029,0.9250132837407014,0.027962274176408078,0.0015276301806588736,0.027696599362380447,0.00431721572794899
1031,0.6901524361731974,0.17014869540821098,0.01591695501730104,0.08368091274665669,0.0109604414102684
1033,0.7764167263704196,0.1600643053104304,0.006517902388732591,0.03211770667691824,0.0056441889317979275
1035,0.5001293437958093,0.45382426489609384,0.0025006467189790465,0.025178925584202812,0.005173751832370441
1037,0.6531240974294792,0.3010493886589006,0.0018292095889092135,0.02686049870029845,0.004717435255607971
1039,0.828906042054831,0.12496672877295714,0.004897524620708011,0.019190843758317807,0.006334841628959276
1041,0.7004699105654085,0.23586478702440503,0.01205093224192815,0.024480824617250267,0.006745490374412612
1043,0.9168961828238454,0.01263287278355678,0.006157102861174971,0.04575148521612455,0.005656340336421369
1045,0.6794591087864412,0.20415196853586343,0.014191298706564489,0.06971982321696468,0.0067712768114179134
1047,0.26779678643856275,0.7040195517653788,0.004835941968696376,0.011985856169725964,0.0021839737923144923
1049,0.7949391129482739,0.014411797564517931,0.0034772651100435704,0.15379566528879454,0.01233102446654005
1051,0.7314752719460769,0.20946383713925232,0.007592893597190175,0.030746672425747638,0.003660047512418018
1053,0.6013004325706668,0.3119677884484588,0.0026933645292053212,0.026090268520281852,0.03691813804173355
1055,0.7714625468888975,0.15622220503499748,0.007821261456359488,0.04357283731002746,0.004079817471673305
1057,0.8400220574719687,0.11598554010170946,0.004717848171067949,0.02077078610379266,0.0035537038171680655
1059,0.7556752716968206,0.03786628468221592,0.002584623049855199,0.18475383800952885,0.004639865475041261
1061,0.831914175325406,0.09145129224652088,0.0033759705915450693,0.04355002063093139,0.009002588244120185
1063,0.17360931435963778,0.7950840879689521,0.0024579560155239327,0.01759379042690815,0.00258732212160414
1065,0.3962123774095367,0.5766655393980386,0.0031112614135948595,0.014541765302671627,0.002164355765979033
1067,0.6974804619153155,0.25177884054589994,0.004315875422839146,0.02706170535401843,0.004199230141140791
1069,0.6563496949683775,0.27367959552993415,0.010727411802018619,0.034980690658756364,0.004011119195537397
1071,0.8904505601095495,0.03275071796724928,0.00456455999543544,0.03160957796839042,0.013484470986515529
1073,0.49253839735238714,0.43321461759749585,0.018094886627213324,0.04115034214141845,0.0019904523499342693
1075,0.8596478671628972,0.10120240480961924,0.0009304322931577441,0.02004008016032064,0.00214715144574864
1077,0.8430913599247574,0.09846735924073362,0.008368603308964986,0.029701594630413407,0.0036338762772006325
1079,0.7635533516765942,0.10534272669549179,0.0024491276872373236,0.024279623862365072,0.05678347897076165
1081,0.6754609994203431,0.22667454847022228,0.04135077278022968,0.03789004884039922,0.002485063790956204
1083,0.7569373370667182,0.1359563580187313,0.01723472047890316,0.062199478613498116,0.0059380129381094915
1085,0.2469207642323732,0.722432353796916,0.0031034817185530018,0.01929977693725148,0.002909514111143439
1087,0.16716158099528977,0.7943374974400983,0.004556625025599017,0.02093999590415728,0.0020991193938152777
1089,0.6444391773347108,0.24337825548173014,0.026430299392249963,0.05257978168402666,0.006765373448099074
1091,0.44346116027531957,0.5140506132588107,0.0027945971122496508,0.028308233711121462,0.0018630647414997672
1093,0.9163627688217852,0.03871715347125183,0.002862888108789748,0.025834156981697966,0.004123922156709042
1095,0.7963365160021308,0.025560381920255705,0.0065053477031512515,0.1497664221612097,0.0056447977707658895
1097,0.5631796802865897,0.36107943655995894,0.02083127415268232,0.029992116853780896,0.0088450347027186
1099,0.5396014566053005,0.4092656281610358,0.00414727898037629,0.016487962775642323,0.012391260368197451
1101,0.32050979672772695,0.5936956768608541,0.033408457594101874,0.03718214139084707,0.002022240275339151
1103,0.749191790700124,0.12740133364662415,0.006173989839654516,0.08774033592338419,0.008094246522066747
1105,0.29432499118787453,0.6705440018799201,0.00634473034896017,0.016566795911173774,0.003054870168017859
1107,0.5341735083407415,0.3957015112691523,0.0028761177639491714,0.05339120430894734,0.002666945562934686
1109,0.5570299009361084,0.377472810445636,0.01829803992850435,0.024114635402465993,0.0059983640825229485
1111,0.7564073382801475,0.18860108344334683,0.0040970546729184685,0.02954431647471207,0.004324668821413939
1113,0.45462379399489716,0.448862004291773,0.007806295726813443,0.05903722352702634,0.0045452241353091255
1115,0.8506964644413466,0.09673666070272109,0.009121543747187249,0.025004665049449523,0.003336882429777285
1117,0.7676886792452831,0.13429944759308415,0.023100652844536912,0.05855872013774302,0.0025692302173757086
1119,0.2524098825435399,0.707168894289186,0.01660591332523289,0.013041717294451196,0.0017820980153908466
1121,0.6209692144761348,0.3288780143397972,0.005611754251421198,0.025015520578461087,0.0028484826352116275
1123,0.6866452034567064,0.2670475176103217,0.005470697877078744,0.025029653119023988,0.0036794074217520755
1125,0.6039306541693829,0.32463133599957716,0.01637625750982223,0.04030638312866682,0.002162652618967917
1127,0.8871476232744636,0.0605735973799394,0.004438186771142603,0.028006488935141256,0.003948455817085489
1129,0.6521965167663114,0.23037431765011698,0.007798284377436964,0.016116454380036394,0.07759292955549779
1131,0.26839622641509436,0.7016037735849057,0.0017924528301886792,0.015,0.002169811320754717
1133,0.933857264231096,0.008920985556499575,0.002973661852166525,0.03300764655904843,0.005904842820730671
2013,0.09473684210526316,0.08771929824561403,0.4301169590643275,0.15263157894736842,0.18830409356725147
2016,0.22668195718654435,0.06517584097859327,0.3826452599388379,0.139717125382263,0.1110474006116208
2020,0.565794669129639,0.052227147404093434,0.09708254505625809,0.09553403125182405,0.08176908259999245
2050,0.09187828136719169,0.009536054859102111,0.01092896174863388,0.021697203471552556,0.829154612664738
2060,0.4040284360189573,0.005924170616113744,0.023696682464454975,0.08293838862559241,0.3033175355450237
2261,0.6811400349830229,0.006893713344994341,0.054017903076448194,0.0574133141269678,0.12881983743183456
2068,0.7677578752316244,0.032736256948733784,0.053736874613959235,0.0426189005558987,0.05497220506485485
2070,0.14185711344451307,0.006588429071443277,0.009470866790199713,0.03150092649783817,0.7175211035618695
2090,0.6920077361350687,0.046970884951126446,0.03253358423501124,0.08150122837279808,0.07623229313679368
2100,0.7692307692307693,0.006730769230769231,0.011538461538461539,0.035096153846153846,0.0985576923076923
2105,0.46596194503171245,0.024101479915433405,0.00718816067653277,0.061733615221987316,0.3513742071881607
2110,0.6386606727639126,0.012277166330801427,0.0685785149589211,0.07012866222291117,0.10813827313594791
2122,0.7962210241670776,0.007313049541658872,0.0179594891069576,0.043691219238422424,0.0763618428884845
2130,0.6349297390306854,0.008818468597648408,0.08087180957843418,0.05585030111843992,0.12948092916547174
2150,0.47981070147317,0.00931226623921838,0.22860850316769712,0.08991680024425616,0.11647965804137089
2158,0.03011472275334608,0.0025095602294455065,0.0040630975143403445,0.015893881453154877,0.919574569789675
2164,0.22425474254742547,0.01084010840108401,0.028455284552845527,0.028455284552845527,0.5941734417344173
2170,0.7815205311866718,0.011794809536705858,0.015922525938308382,0.05464087933433569,0.06383952335148159
2180,0.14105116464264383,0.006669321122834959,0.0150308580529564,0.019609794943261,0.7502488552657774
2185,0.2846523433958843,0.015139153295258816,0.058652887317559604,0.04052216480826761,0.5315927839724413
2188,0.10214294880020532,0.010522263569870396,0.011420505581932503,0.02527909662517644,0.7919928140639035
2195,0.7004120070629782,0.016774573278399058,0.05208946439081813,0.05562095350206003,0.0974102413184226
2198,0.44289935685729187,0.0055623153137493485,0.015470189466365374,0.0375456283678081,0.40361550495393705
2220,0.6183494916055805,0.0072121068810593525,0.07318515015370064,0.07164814376921258,0.14116812485221092
2230,0.8104838709677419,0.013709677419354839,0.02661290322580645,0.05887096774193548,0.043548387096774194
2240,0.7200352526439483,0.016304347826086956,0.024676850763807285,0.07241480611045828,0.1145710928319624
2275,0.6478608368594264,0.0061118946873530795,0.03432063939821345,0.03338034790785143,0.15890926187118007
2282,0.32628398791540786,0.021148036253776436,0.06797583081570997,0.0513595166163142,0.3776435045317221
2290,0.21654501216545013,0.007112109301890324,0.0059891446752760626,0.027512633352049412,0.683698296836983
4001,0.17677708607867193,0.004725769073476621,0.0037260871540873357,0.0679177837354781,0.73191863195044
4003,0.5454893301553644,0.03933932258244518,0.020414995974395563,0.3574497596594578,0.00833021116487441
4005,0.5358681194478329,0.01277730684144148,0.019393388053838362,0.14604999276366118,0.2601222596674041
4007,0.6121039195074336,0.005931821594834059,0.007996696200630725,0.1922210542123442,0.16834359513440456
4009,0.5073313782991202,0.01466275659824047,0.006617704305400565,0.33521916279552594,0.12119482002439468
4011,0.45059081878071733,0.016312872529540938,0.007529018090557356,0.4826937153612883,0.02676984209975949
4012,0.5594612550582835,0.008455638098689376,0.007006100138914054,0.2848946065108413,0.11668780576191339
4013,0.539629522721967,0.05702457240788966,0.044320548852545646,0.31678938091213615,0.016865932160754004
4015,0.7622792086914525,0.011201920597185687,0.011905264293116141,0.17289594733362404,0.020748639029948373
4017,0.41304571905132265,0.007815062267492527,0.005444305968121293,0.11814425068170957,0.43635971775818283
4019,0.5063104195477812,0.03483692771840645,0.03027697993067116,0.38201494489823495,0.02484874448095853
4021,0.5557206817412242,0.047991365363632944,0.01638746754956921,0.31132190827344897,0.04385275969750555
4023,0.15204850112232268,0.00440537875768319,0.005517212444146091,0.8307075877404603,0.0035033250120623466
4025,0.7969298375591108,0.007548399933956793,0.011125740340122519,0.1509425974454826,0.014038415132361594
4027,0.2966779641065131,0.01865303780146262,0.011236947042637616,0.6504480554833457,0.009893025833697108
5001,0.6844130853110969,0.24782786168289697,0.007347367193422357,0.03819464691818765,0.0025657472738935213
5003,0.68146049732452,0.2400587556394922,0.0022033364809568774,0.06064421361871787,0.003777148253068933
5005,0.9413361520167199,0.00478055108463257,0.005164917000984938,0.026473202488769308,0.007278929540922958
5007,0.719343164528915,0.018383374423651143,0.044089148990796,0.17315260627503667,0.014511154174858354
5009,0.9346051962646831,0.004414951970674016,0.006421748320980387,0.027399459502849652,0.00813421453990849
5011,0.5464201043148411,0.2721669037458511,0.0026552868658131818,0.1599810336652442,0.0030346135609293505
5013,0.7208271787296898,0.20700569740451571,0.0025321797847647183,0.0445241612154463,0.004009284659210804
5015,0.7760438782731777,0.0055909412597310686,0.020665251238499646,0.15583864118895965,0.010474168435951876
5017,0.38655956112852663,0.5313479623824452,0.006563479623824452,0.0625,0.0023510971786833857
5019,0.6801268301781218,0.23850601510771238,0.006574652615872424,0.05003264011936958,0.004802760421523828
5021,0.9459868059373282,0.008383727322704784,0.002061572292468389,0.023708081363386476,0.004947773501924134
5023,0.9433450689976124,0.0043705232487556145,0.004289587633037918,0.02529237991178018,0.006312978025980333
5025,0.8390728476821192,0.11205298013245032,0.0015894039735099338,0.027417218543046358,0.00490066225165563
5027,0.5939213192403842,0.34928292618744794,0.008990833735362485,0.02951624928731196,0.00403491074952853
5029,0.8096065652908521,0.11310644460535843,0.004344677769732078,0.04306058411778904,0.007096307023895728
5031,0.7434707950121818,0.16800172613749764,0.013089876023770352,0.05373501991351332,0.003272469005942588
5033,0.8321886484958342,0.014883674521477392,0.014800525501804334,0.08413017810520014,0.02314868707697936
5035,0.40321408550131843,0.5446504578203185,0.006498764611838964,0.03006457238959367,0.0026368789319602183
5037,0.7198954434741281,0.23168775619319196,0.007544703855521892,0.021980633279866928,0.003326798550466346
5039,0.5246837395865473,0.4077445232952792,0.0032397408207343412,0.039031163221228016,0.005245294662141314
5041,0.4336112329969285,0.47222465993856955,0.008336989907854322,0.06924089512944274,0.003949100482667837
5043,0.6606340057636888,0.2756772334293948,0.0069164265129683,0.039365994236311236,0.004034582132564841
5045,0.7962962962962963,0.12087645144050915,0.012396961894119743,0.04335292879236911,0.005247048535198951
5047,0.9122653097034568,0.008656489442592268,0.010937591390302393,0.034391998596244956,0.014271509621571036
5049,0.9412008281573498,0.007536231884057971,0.002732919254658385,0.01937888198757764,0.007701863354037267
5051,0.8139848273108405,0.08567578358953883,0.008195248552605311,0.06155919345178679,0.0063485725693751245
5053,0.9210936629914245,0.025949437576567546,0.004343468092215168,0.03157367190110257,0.003953669673683038
5055,0.9250262375371698,0.018344411404582824,0.003957495189784852,0.030501136959944025,0.004416652090257128
5057,0.5350610515823573,0.29828058808871166,0.005332668826314478,0.1351108896087715,0.003937204086718166
5059,0.8243341404358353,0.11035108958837772,0.003843825665859564,0.03671307506053269,0.005417675544794189
5061,0.6290965975752836,0.20586624951114588,0.005631599530700039,0.13312475557293704,0.00946421587798201
5063,0.877405240128631,0.023037587642996467,0.007933997574990774,0.06971901523538404,0.0043755601244135165
5065,0.9277454518671282,0.022022538115931356,0.004492892391544523,0.025852544744788982,0.0075127053104514984
5067,0.7680692330647568,0.1696210086541331,0.004655326768128917,0.03175171590569979,0.006445837063563115
5069,0.37988403211418376,0.5712905144216474,0.008994944989592626,0.0231935771632471,0.0034046981861433246
5071,0.7803798205755563,0.01662200473804808,0.0286224707755641,0.14412210182919724,0.009281913860732455
5073,0.5897273303741281,0.35431198478123016,0.006499682942295497,0.03249841471147749,0.004121750158528852
5075,0.946287617168229,0.011593487913172176,0.00277503700049334,0.01726689689195856,0.005735076467686236
5077,0.4108139534883721,0.5362790697674419,0.005813953488372093,0.028488372093023257,0.0047674418604651166
5079,0.64253148906576,0.2925585348891121,0.0023954872111892436,0.04559153079360173,0.003940962831311336
5081,0.725677698320306,0.19441210710128057,0.0051554964244137705,0.03816730417428904,0.013055047397305838
5083,0.9059202120107899,0.013108702853627372,0.021674317353651034,0.030949789408925274,0.010979130187875634
5085,0.8564750388434776,0.062433290549213,0.008538809700736337,0.04674728095656286,0.005647503884347768
5087,0.8882028932873313,0.005084437988015254,0.007808244053023425,0.06065008171418195,0.01355850130137401
5089,0.9346249851420421,0.0057648876738381075,0.006299774159039582,0.02531796029953643,0.00808272910971116
